1462,2494,23:47,23:52
1462,1720,01:00,01:10
1462,1740,02:08,02:14
1462,1710,04:34,05:02
1462,1692,05:44,05:46
1462,2692,06:06,06:17
1462,792,07:19,07:24
1462,1433,07:51,07:54
1462,1130,08:29,08:32
1462,2816,09:39,10:05
1462,443,10:46,
1485,798,,14:57
1485,1549,15:18,15:22
1485,807,15:48,15:50
1485,1083,16:19,16:21
1485,264,16:45,16:48
1485,1873,17:13,17:15
1485,2684,17:51,17:53
1485,143,18:49,18:55
1485,297,19:43,19:59
1485,2452,21:06,21:10
1485,1615,21:54,21:56
1485,474,23:26,23:38
1485,2358,01:14,01:30
1485,929,03:23,03:35
1485,1967,08:50,08:52
1485,2631,10:48,10:54
1485,1089,12:41,12:56
1485,1644,15:44,15:50
1485,2164,16:28,16:35
1485,1204,17:19,17:25
1485,1230,18:18,
1486,1230,,19:25
1486,1204,20:14,20:17
1486,2164,21:02,21:05
1486,1644,21:43,21:48
1486,1089,00:35,00:45
1486,1967,03:30,03:32
1486,929,09:30,09:42
1486,2314,10:12,10:14
1486,377,11:04,11:07
1486,630,11:24,11:27
1486,2358,11:58,12:19
1486,474,13:47,14:02
1486,1615,15:06,15:09
1486,2452,15:56,16:02
1486,297,17:11,17:28
1486,143,18:17,18:23
1486,2684,19:16,19:19
1486,1873,19:56,19:59
1486,264,20:29,20:34
1486,1083,20:55,21:00
1486,2069,21:17,21:20
1486,807,21:39,21:42
1486,1549,22:10,22:15
1486,798,22:43,22:43
1487,447,,11:05
1487,274,12:32,12:34
1487,2737,13:14,13:22
1487,2337,14:08,14:14
1487,1793,15:04,15:07
1487,2199,16:02,16:12
1487,579,16:47,16:49
1487,1531,17:03,17:06
1487,2286,17:53,17:56
1487,648,19:24,19:30
1487,1591,20:06,20:10
1487,361,20:32,20:36
1487,1146,21:07,21:11
1487,2497,22:10,22:10
1488,2497,,20:50
1488,1146,21:36,21:42
1488,361,22:10,22:15
1488,1591,22:37,22:42
1488,871,22:57,23:02
1488,648,23:30,23:41
1488,1393,00:26,00:37
1488,2286,01:08,01:12
1488,2199,03:32,03:40
1488,1477,05:35,05:37
1488,2337,06:04,06:10
1488,1786,06:36,06:38
1488,2737,06:55,06:57
1488,2201,07:13,07:15
1488,274,08:00,08:05
1488,2690,08:52,08:56
1488,447,10:00,10:00
1551,798,,19:30
1551,1549,19:52,19:58
1551,1550,21:56,21:59
1551,1566,22:34,22:36
1551,1663,23:03,23:06
1551,2608,00:28,00:40
1551,2607,00:56,00:59
1551,2764,01:55,01:58
1551,1371,02:38,02:41
1551,1882,03:52,03:55
1551,1281,04:45,05:07
1551,2497,06:07,06:20
1551,1146,07:06,07:09
1551,361,07:38,07:41
1551,648,08:40,08:51
1551,2326,09:11,09:15
1551,1185,10:48,11:23
1551,2488,12:12,12:16
1551,1315,12:45,12:49
1551,102,13:19,13:23
1551,2456,14:20,
1552,2456,,15:46
1552,102,16:44,16:47
1552,1315,17:19,17:26
1552,2488,17:57,18:00
1552,1185,18:53,19:03
1552,2051,20:07,20:10
1552,2326,20:40,20:59
1552,648,21:27,21:30
1552,1146,22:54,22:57
1552,2497,23:43,00:02
1552,1281,01:05,01:23
1552,1882,02:13,02:18
1552,1398,02:36,02:40
1552,1371,03:30,03:35
1552,2764,04:20,04:25
1552,2607,05:19,05:25
1552,2608,05:45,06:08
1552,1663,07:34,07:36
1552,1566,08:02,08:04
1552,1550,08:36,08:39
1552,1549,11:14,11:19
1552,798,11:46,
1801,445,,13:47
1801,1212,15:32,15:40
1801,1834,17:53,17:56
1801,2670,19:12,19:20
1801,674,20:19,20:22
1801,2420,23:16,23:26
1801,814,01:53,01:56
1801,2469,03:59,04:14
1801,802,05:41,05:44
1801,1107,06:07,06:13
1801,1034,06:23,06:26
1801,1032,06:43,06:51
1801,903,07:07,07:12
1801,208,07:22,07:33
1801,1753,07:50,07:52
1801,1142,08:08,08:10
1801,734,08:19,08:25
1801,1323,08:56,09:01
1801,432,09:23,09:35
1801,809,09:43,09:45
1801,2108,09:53,09:56
1801,1290,10:22,10:25
1801,1467,10:45,10:47
1801,2565,11:09,11:11
1801,742,11:38,12:00
1801,1722,12:32,12:37
1801,2846,13:34,13:34
1802,2846,,13:21
1802,1722,14:12,14:18
1802,742,14:47,15:16
1802,2565,15:36,15:41
1802,1467,15:58,16:00
1802,1290,16:23,16:25
1802,809,17:03,17:05
1802,432,17:13,17:15
1802,1323,17:30,17:33
1802,734,17:56,18:04
1802,1142,18:13,18:15
1802,1753,18:31,18:33
1802,208,18:50,18:53
1802,903,19:04,19:06
1802,1032,19:22,19:28
1802,1034,19:45,19:47
1802,1107,19:57,19:59
1802,802,20:22,20:25
1802,930,21:11,21:13
1802,2469,22:03,22:18
1802,814,00:14,00:17
1802,2420,02:46,02:54
1802,674,05:56,06:03
1802,2670,07:04,07:14
1802,1834,08:26,08:28
1802,1212,10:33,10:39
1802,445,12:28,12:28
1818,619,,18:05
1818,2678,19:28,19:43
1818,654,20:52,20:54
1818,441,21:39,21:41
1818,1563,23:01,23:07
1818,1523,00:48,00:54
1818,2151,03:07,03:10
1818,1469,05:01,05:03
1818,751,06:06,06:18
1818,1463,07:27,07:30
1818,1484,08:28,08:31
1818,1151,10:08,10:11
1818,2469,11:53,12:05
1818,930,12:51,12:54
1818,802,13:38,13:41
1818,1148,14:14,14:17
1818,1738,15:04,15:07
1818,1972,15:35,15:47
1818,2301,16:31,16:33
1818,172,17:01,17:01
1820,172,,14:20
1820,1972,15:29,15:46
1820,1738,16:10,16:12
1820,1148,17:03,17:05
1820,802,17:42,17:45
1820,1267,18:05,18:07
1820,930,18:33,18:35
1820,2766,18:55,18:57
1820,2469,19:31,19:48
1820,1151,20:58,21:01
1820,1484,22:26,22:29
1820,1463,23:19,23:22
1820,751,01:27,01:42
1820,1469,02:29,02:32
1820,2151,04:11,04:13
1820,1523,06:28,06:34
1820,1563,07:43,07:49
1820,441,09:08,09:10
1820,654,09:56,09:58
1820,2678,11:35,12:00
1820,619,13:23,13:23
1881,445,,13:47
1881,1212,15:32,15:40
1881,1834,17:53,17:56
1881,2670,19:12,19:20
1881,674,20:19,20:22
1881,2420,23:16,23:26
1881,814,01:53,01:56
1881,2469,03:59,04:14
1881,802,05:41,05:44
1881,1107,06:07,06:13
1881,1034,06:23,06:26
1881,1032,06:43,06:51
1881,903,07:07,07:12
1881,208,07:22,07:33
1881,1753,07:50,07:52
1881,1142,08:08,08:10
1881,734,08:19,08:25
1881,1323,08:56,09:01
1881,432,09:23,09:35
1881,809,09:43,09:45
1881,2108,09:53,09:56
1881,1290,10:22,10:25
1881,1467,10:45,10:47
1881,2565,11:09,11:11
1881,742,11:38,12:00
1881,2202,13:03,13:06
1881,637,13:49,13:55
1881,1127,14:32,14:35
1881,383,14:58,15:00
1881,2157,15:24,15:27
1881,1108,16:03,16:05
1881,2551,16:36,16:38
1881,1514,16:48,16:50
1881,1400,17:38,17:41
1881,1048,17:53,18:25
1881,501,18:50,19:20
1881,2369,20:25,20:27
1881,282,21:22,21:22
1882,282,,06:10
1882,2369,07:03,07:05
1882,501,08:09,08:20
1882,2551,09:45,09:47
1882,2157,10:50,10:52
1882,637,12:09,12:26
1882,740,13:44,14:23
1882,742,14:32,15:16
1882,2565,15:36,15:41
1882,1467,15:58,16:00
1882,1290,16:23,16:25
1882,809,17:03,17:05
1882,432,17:13,17:15
1882,1323,17:30,17:33
1882,734,17:56,18:04
1882,1142,18:13,18:15
1882,1753,18:31,18:33
1882,208,18:50,18:53
1882,903,19:04,19:06
1882,1032,19:22,19:28
1882,1034,19:45,19:47
1882,1107,19:57,19:59
1882,802,20:22,20:25
1882,930,21:11,21:13
1882,2469,22:03,22:18
1882,814,00:14,00:17
1882,2420,02:46,02:54
1882,674,05:56,06:03
1882,2670,07:04,07:14
1882,1834,08:26,08:28
1882,1212,10:33,10:39
1882,445,12:28,12:28
2011,597,,19:28
2011,2808,20:17,20:19
2011,1209,21:00,21:16
2011,283,22:34,22:38
2011,2711,23:13,23:18
2011,2472,23:54,23:58
2011,1893,00:30,00:32
2011,38,01:09,01:13
2011,2332,02:29,02:37
2011,2333,03:01,03:05
2011,1493,05:00,05:18
2011,1427,06:08,06:13
2011,2835,07:08,07:13
2011,496,09:23,09:23
2011,1159,17:26,17:26
2012,496,,17:10
2012,2835,18:39,18:44
2012,1427,19:28,19:33
2012,1493,20:31,20:40
2012,2333,22:10,22:15
2012,2332,22:47,22:57
2012,38,00:11,00:16
2012,1893,01:32,01:36
2012,2472,01:57,01:59
2012,2711,02:27,02:30
2012,283,03:02,03:08
2012,1209,04:26,04:41
2012,2808,05:19,05:22
2012,597,06:21,06:31
2012,1159,08:16,08:16
2051,777,,12:23
2051,2538,12:49,12:52
2051,1377,13:24,13:26
2051,1944,13:46,13:49
2051,1885,14:38,14:40
2051,2018,15:01,15:03
2051,764,15:28,15:32
2051,2718,16:19,16:22
2051,1670,17:27,17:41
2051,2554,18:27,18:30
2051,1144,18:52,18:54
2051,1353,19:16,19:19
2051,676,19:59,20:01
2051,339,20:34,20:36
2051,2599,21:20,21:30
2051,1198,22:17,22:20
2051,1244,23:01,23:03
2051,636,00:16,00:31
2051,3,02:15,02:17
2051,253,02:52,02:57
2051,1558,03:47,03:49
2051,1001,04:23,04:25
2051,1760,04:56,05:11
2051,1900,05:39,05:39
2052,1900,,11:31
2052,1760,11:51,11:53
2052,253,13:19,13:21
2052,2234,13:37,13:39
2052,990,14:14,14:18
2052,1915,15:22,15:24
2052,2649,15:47,15:49
2052,636,16:28,16:49
2052,549,17:42,17:44
2052,1244,18:19,18:21
2052,1198,18:58,19:00
2052,2599,19:58,20:15
2052,339,20:53,20:55
2052,676,21:35,21:37
2052,1353,22:10,22:12
2052,2554,22:53,22:56
2052,1670,23:52,00:01
2052,2442,00:47,00:50
2052,2718,01:10,01:15
2052,1754,01:41,01:45
2052,764,02:15,02:19
2052,1885,02:57,03:00
2052,1944,03:49,03:53
2052,1377,04:13,04:16
2052,2538,04:47,04:50
2052,777,05:25,05:25
2061,777,,13:44
2061,2538,14:12,14:18
2061,1377,14:50,14:53
2061,1944,15:13,15:16
2061,1885,16:05,16:08
2061,2018,16:29,16:32
2061,764,16:58,17:04
2061,1754,17:29,17:32
2061,2718,17:58,18:02
2061,2442,18:21,18:24
2061,2240,18:59,19:01
2061,1670,19:18,19:38
2061,2554,20:24,20:26
2061,1144,20:48,20:50
2061,1353,21:11,21:13
2061,676,21:52,21:58
2061,336,22:21,22:23
2061,559,23:14,23:20
2061,802,00:47,00:52
2061,1148,01:25,01:28
2061,1738,02:13,02:16
2061,1972,02:44,02:59
2061,1723,04:09,04:12
2061,1642,04:50,04:52
2061,2846,05:59,06:18
2061,395,06:33,06:37
2061,953,07:29,07:32
2061,978,07:43,07:48
2061,216,07:59,08:02
2061,681,08:38,08:39
2061,1257,08:51,08:53
2061,344,09:12,09:14
2061,2381,09:35,09:36
2061,2193,09:58,10:01
2061,280,10:19,10:26
2061,199,10:35,10:37
2061,2793,10:55,10:57
2061,840,11:21,11:34
2061,642,11:46,11:47
2061,633,11:56,11:57
2061,2135,12:12,12:18
2061,2445,12:40,12:41
2061,749,12:57,12:59
2061,184,13:17,13:24
2061,429,14:09,14:09
2062,429,,12:36
2062,749,13:39,13:44
2062,2445,14:07,14:13
2062,840,15:02,15:08
2062,199,15:37,15:40
2062,2193,16:03,16:06
2062,2381,16:24,16:34
2062,1257,17:01,17:03
2062,953,17:57,17:59
2062,2846,18:57,19:12
2062,1546,19:29,19:31
2062,1642,20:11,20:13
2062,1723,20:59,21:03
2062,1972,22:13,22:23
2062,1738,22:47,22:49
2062,1148,23:40,23:42
2062,802,00:19,00:23
2062,559,02:01,02:09
2062,336,02:52,02:54
2062,676,03:23,03:29
2062,1353,04:02,04:04
2062,2554,04:49,04:59
2062,1671,06:14,06:37
2062,1670,06:44,06:56
2062,2240,07:11,07:13
2062,1468,07:22,07:24
2062,1867,07:36,07:38
2062,1157,07:47,07:49
2062,2442,08:00,08:02
2062,2718,08:21,08:24
2062,1754,08:50,08:52
2062,764,09:22,09:25
2062,1885,10:03,10:05
2062,1944,10:54,10:57
2062,2538,11:44,11:49
2062,777,12:23,12:23
2065,1247,,07:02
2065,74,07:41,07:43
2065,1077,08:57,09:03
2065,1437,09:27,09:29
2065,22,10:02,10:04
2065,400,10:55,10:59
2065,584,11:52,11:58
2065,343,12:18,12:20
2065,1405,13:30,13:37
2065,462,14:19,14:22
2065,167,15:08,15:16
2065,335,15:50,15:52
2065,2572,16:21,16:36
2065,399,16:53,16:55
2065,1690,17:21,17:23
2065,772,17:50,17:52
2065,1313,18:35,18:37
2065,1670,19:36,19:36
2066,1670,,08:20
2066,1313,09:07,09:09
2066,772,09:53,09:55
2066,1690,10:23,10:25
2066,2572,11:08,11:22
2066,167,12:08,12:10
2066,462,12:53,12:55
2066,1405,13:35,13:39
2066,343,14:53,14:59
2066,584,15:24,15:30
2066,401,16:18,16:20
2066,400,16:29,16:34
2066,22,17:23,17:26
2066,1437,18:02,18:06
2066,1077,18:35,18:46
2066,968,19:02,19:11
2066,74,20:12,20:16
2066,1248,20:49,20:51
2066,1247,21:03,21:03
2071,443,,07:03
2071,2690,08:28,08:31
2071,274,09:08,09:18
2071,2737,09:59,10:02
2071,2337,10:48,10:54
2071,1793,11:44,12:03
2071,151,12:26,12:29
2071,2199,13:04,13:27
2071,2499,14:26,14:28
2071,2514,14:47,14:49
2071,2286,15:08,15:33
2071,1035,16:11,16:13
2071,666,16:30,16:32
2071,1743,16:50,16:50
2073,1743,,12:15
2073,666,12:32,12:35
2073,1035,12:52,12:55
2073,2286,13:38,14:02
2073,2499,14:35,14:37
2073,1531,14:53,14:56
2073,579,15:10,15:13
2073,2199,16:08,16:25
2073,151,17:05,17:07
2073,1793,17:24,17:26
2073,2337,18:19,18:25
2073,274,19:40,19:44
2073,2690,20:24,20:28
2073,443,22:00,22:00
2083,777,,08:49
2083,2538,09:15,09:18
2083,1377,09:50,09:53
2083,1944,10:13,10:16
2083,764,11:43,11:46
2083,1754,12:11,12:13
2083,2718,12:39,12:42
2083,2442,13:01,13:04
2083,1670,13:53,14:10
2083,1671,14:17,14:24
2083,2554,15:05,15:07
2083,1353,15:45,15:47
2083,676,16:27,16:33
2083,336,16:54,16:56
2083,559,17:42,17:47
2083,2254,18:27,18:29
2083,303,18:43,18:45
2083,802,19:11,19:13
2083,1148,19:46,19:48
2083,2840,20:22,20:24
2083,1738,20:37,20:39
2083,1972,21:07,21:15
2083,2581,21:42,21:45
2083,1723,22:31,22:36
2083,2846,00:16,00:40
2083,1235,03:18,03:31
2083,532,05:31,05:33
2083,376,06:06,06:08
2083,2363,06:31,06:33
2083,176,06:53,06:55
2083,326,07:27,07:29
2083,1892,07:59,08:02
2083,781,08:25,08:28
2083,1236,08:38,08:39
2083,1759,09:46,09:46
2084,1759,,19:06
2084,1236,20:19,20:22
2084,781,20:33,20:35
2084,1892,20:51,20:55
2084,326,21:22,21:24
2084,176,21:51,22:06
2084,532,23:24,23:26
2084,1235,01:07,01:09
2084,2846,03:49,04:03
2084,1723,05:42,05:46
2084,2581,06:29,06:33
2084,1972,07:03,07:20
2084,1738,07:44,07:48
2084,2840,08:04,08:06
2084,1148,08:44,08:47
2084,802,09:24,09:29
2084,303,09:53,09:57
2084,2254,10:10,10:13
2084,559,10:57,11:04
2084,336,11:47,11:49
2084,676,12:18,12:24
2084,1353,12:59,13:01
2084,2554,13:41,13:43
2084,1671,14:33,14:45
2084,1670,14:52,15:10
2084,2240,15:26,15:31
2084,2442,16:03,16:06
2084,2718,16:25,16:29
2084,1754,16:55,16:57
2084,764,17:27,17:30
2084,2018,17:50,17:52
2084,1885,18:13,18:16
2084,1944,19:05,19:08
2084,1377,19:28,19:30
2084,2538,20:01,20:03
2084,777,20:38,20:38
2123,2846,,10:30
2123,953,11:38,11:40
2123,951,12:08,12:10
2123,296,12:35,12:41
2123,324,13:19,13:20
2123,323,13:47,13:49
2123,451,14:12,14:18
2123,2424,14:43,14:45
2123,2464,15:17,15:19
2123,1749,15:56,15:58
2123,2159,16:23,16:25
2123,1164,16:42,16:51
2123,678,17:04,17:10
2123,2100,17:22,17:43
2123,2157,18:06,18:09
2123,383,18:28,18:31
2123,617,19:09,19:11
2123,636,19:41,20:10
2123,1244,21:21,21:23
2123,1198,22:00,22:02
2123,2599,22:58,23:06
2123,2554,02:52,02:54
2123,1671,03:44,03:51
2123,1670,03:58,04:11
2123,1412,05:14,05:22
2123,402,07:04,07:07
2123,4,07:21,07:23
2123,1653,07:35,07:41
2123,246,07:51,07:53
2123,156,08:15,08:15
2124,156,,15:35
2124,246,15:57,15:59
2124,402,16:29,16:33
2124,119,16:45,16:47
2124,1465,17:11,17:13
2124,2267,17:31,17:33
2124,77,17:59,18:01
2124,1412,18:36,18:46
2124,1670,19:51,20:04
2124,1671,20:11,20:17
2124,2554,21:00,21:03
2124,1144,21:25,21:27
2124,1353,21:48,21:50
2124,339,23:26,23:28
2124,2599,00:12,00:20
2124,1198,01:07,01:09
2124,1244,01:50,01:52
2124,636,03:17,03:37
2124,383,04:47,04:49
2124,2157,05:13,05:15
2124,678,05:44,05:52
2124,1164,06:06,06:10
2124,2159,06:28,06:45
2124,114,07:06,07:08
2124,1749,07:21,07:23
2124,1750,07:50,07:53
2124,2464,08:08,08:11
2124,1419,08:37,08:44
2124,2424,09:07,09:14
2124,451,09:39,09:45
2124,323,10:08,10:11
2124,324,10:38,10:44
2124,566,11:00,11:02
2124,296,11:29,11:33
2124,953,13:17,13:21
2124,122,13:37,13:39
2124,706,13:59,14:01
2124,395,14:14,14:16
2124,2846,14:35,14:35
2150,2497,,21:00
2150,1281,22:01,22:24
2150,2591,23:44,23:53
2150,96,00:33,00:40
2150,2286,01:14,01:20
2150,1035,01:58,02:02
2150,1743,02:33,02:37
2150,328,03:13,03:20
2150,1390,03:45,03:51
2150,1713,04:12,04:15
2150,1085,04:41,04:44
2150,2405,05:11,05:14
2150,145,05:45,05:49
2150,2275,06:27,06:30
2150,700,06:46,06:49
2150,1340,07:35,07:35
2152,1340,,19:20
2152,2275,20:12,20:14
2152,145,20:52,20:56
2152,2405,21:25,21:27
2152,1085,21:54,21:56
2152,1713,22:22,22:25
2152,1390,22:48,22:50
2152,328,00:01,00:07
2152,1743,00:30,00:32
2152,2286,01:43,01:46
2152,96,02:24,02:29
2152,2591,03:09,03:14
2152,1281,04:23,04:49
2152,2497,05:50,
2167,2599,,18:41
2167,200,19:19,19:23
2167,595,20:16,20:26
2167,2330,22:32,22:35
2167,1271,00:28,00:37
2167,877,01:55,02:00
2167,1131,02:58,03:10
2167,686,04:00,04:25
2167,1660,05:22,05:35
2167,725,05:49,05:51
2167,1122,06:05,06:11
2167,788,06:26,06:28
2167,1366,06:53,06:57
2167,2802,07:44,07:50
2167,1279,08:04,08:05
2167,2745,08:18,08:19
2167,81,08:31,08:33
2167,865,09:11,09:16
2167,1900,09:53,09:53
2168,1900,,16:24
2168,865,16:56,17:02
2168,81,17:40,17:43
